timestamp,open,high,low,close,volume,symbol,exchange,interval
2025-04-10 16:16:00,1497.38,1497.99,1490.42,1496.21,455.4651805,ETH/USDT,KuCoin,1m
2025-04-10 16:17:00,1496.68,1496.68,1491.59,1493.35,135.5987434,ETH/USDT,KuCoin,1m
2025-04-10 16:18:00,1493.8,1493.8,1488.19,1489.89,146.5505712,ETH/USDT,KuCoin,1m
2025-04-10 16:19:00,1489.97,1493.78,1489.78,1492.8,177.8892569,ETH/USDT,KuCoin,1m
2025-04-10 16:20:00,1492.65,1492.65,1489.36,1491.07,173.0840837,ETH/USDT,KuCoin,1m
2025-04-10 16:21:00,1490.86,1490.86,1478.46,1483.25,1109.0636421,ETH/USDT,KuCoin,1m
2025-04-10 16:22:00,1482.35,1484.75,1472.74,1477.71,521.5450689,ETH/USDT,KuCoin,1m
2025-04-10 16:23:00,1477.41,1484.37,1473.36,1482.03,305.5874618,ETH/USDT,KuCoin,1m
2025-04-10 16:24:00,1482.05,1492.26,1482.05,1492.25,339.6829012,ETH/USDT,KuCoin,1m
2025-04-10 16:25:00,1492.3,1492.88,1487.25,1487.88,249.6895481,ETH/USDT,KuCoin,1m
2025-04-10 16:26:00,1487.76,1489.37,1483.37,1489.37,276.5686605,ETH/USDT,KuCoin,1m
2025-04-10 16:27:00,1488.88,1489.16,1482.97,1484.88,178.3691387,ETH/USDT,KuCoin,1m
2025-04-10 16:28:00,1484.64,1491.55,1484.2,1490.7,133.1480765,ETH/USDT,KuCoin,1m
2025-04-10 16:29:00,1490.69,1492.44,1487.3,1488.18,278.3535757,ETH/USDT,KuCoin,1m
2025-04-10 16:30:00,1488.49,1495.22,1487.38,1495.16,141.317127,ETH/USDT,KuCoin,1m
2025-04-10 16:31:00,1494.81,1500.0,1493.22,1499.18,359.7966131,ETH/USDT,KuCoin,1m
2025-04-10 16:32:00,1499.2,1501.6,1498.49,1500.1,115.0347304,ETH/USDT,KuCoin,1m
2025-04-10 16:33:00,1500.4,1505.39,1500.03,1501.3,192.8227481,ETH/USDT,KuCoin,1m
2025-04-10 16:34:00,1500.2,1503.73,1499.62,1503.06,147.0083365,ETH/USDT,KuCoin,1m
2025-04-10 16:35:00,1503.33,1505.02,1498.77,1498.88,153.8129815,ETH/USDT,KuCoin,1m
2025-04-10 16:36:00,1498.47,1503.05,1498.47,1502.14,124.3029354,ETH/USDT,KuCoin,1m
2025-04-10 16:37:00,1501.78,1507.79,1500.85,1506.99,190.3205485,ETH/USDT,KuCoin,1m
2025-04-10 16:38:00,1506.89,1507.46,1505.12,1506.57,262.7242852,ETH/USDT,KuCoin,1m
2025-04-10 16:39:00,1506.01,1509.14,1505.15,1505.68,291.5432756,ETH/USDT,KuCoin,1m
2025-04-10 16:40:00,1505.81,1506.84,1501.04,1502.29,224.5326964,ETH/USDT,KuCoin,1m
2025-04-10 16:41:00,1502.39,1503.45,1500.08,1500.98,184.6935618,ETH/USDT,KuCoin,1m
2025-04-10 16:42:00,1500.98,1504.4,1500.24,1504.04,227.7282611,ETH/USDT,KuCoin,1m
2025-04-10 16:43:00,1503.33,1504.41,1500.77,1500.89,318.6010466,ETH/USDT,KuCoin,1m
2025-04-10 16:44:00,1500.66,1502.64,1498.16,1502.06,132.4399333,ETH/USDT,KuCoin,1m
2025-04-10 16:45:00,1501.64,1502.21,1498.12,1498.29,50.1756424,ETH/USDT,KuCoin,1m
2025-04-10 16:46:00,1498.53,1501.3,1497.52,1499.73,73.2185206,ETH/USDT,KuCoin,1m
2025-04-10 16:47:00,1499.72,1502.29,1496.3,1502.29,42.5655783,ETH/USDT,KuCoin,1m
2025-04-10 16:48:00,1502.52,1504.02,1502.37,1502.99,34.3797281,ETH/USDT,KuCoin,1m
2025-04-10 16:49:00,1502.99,1509.47,1502.99,1507.88,187.4892786,ETH/USDT,KuCoin,1m
2025-04-10 16:50:00,1507.83,1508.61,1505.06,1508.07,176.5872565,ETH/USDT,KuCoin,1m
2025-04-10 16:51:00,1507.96,1511.93,1507.09,1511.55,159.6733418,ETH/USDT,KuCoin,1m
2025-04-10 16:52:00,1511.83,1513.99,1509.26,1510.42,385.0868101,ETH/USDT,KuCoin,1m
2025-04-10 16:53:00,1510.16,1510.64,1506.99,1508.66,222.1718132,ETH/USDT,KuCoin,1m
2025-04-10 16:54:00,1508.87,1508.87,1505.71,1507.9,278.5387397,ETH/USDT,KuCoin,1m
2025-04-10 16:55:00,1507.58,1509.5,1507.38,1509.44,201.8042791,ETH/USDT,KuCoin,1m
2025-04-10 16:56:00,1509.9,1510.12,1506.39,1506.39,173.8139815,ETH/USDT,KuCoin,1m
2025-04-10 16:57:00,1505.92,1509.97,1505.9,1508.87,347.8209935,ETH/USDT,KuCoin,1m
2025-04-10 16:58:00,1509.1,1511.69,1508.38,1511.69,305.4421568,ETH/USDT,KuCoin,1m
2025-04-10 16:59:00,1511.77,1512.05,1509.47,1510.78,257.028685,ETH/USDT,KuCoin,1m
2025-04-10 17:00:00,1510.81,1513.48,1508.8,1513.35,396.1643239,ETH/USDT,KuCoin,1m
2025-04-10 17:01:00,1512.72,1513.38,1507.33,1509.54,153.240533,ETH/USDT,KuCoin,1m
2025-04-10 17:02:00,1509.55,1519.98,1508.38,1514.74,791.4191278,ETH/USDT,KuCoin,1m
2025-04-10 17:03:00,1514.48,1514.89,1507.95,1507.95,250.7036079,ETH/USDT,KuCoin,1m
2025-04-10 17:04:00,1507.92,1510.81,1507.7,1508.01,277.4942822,ETH/USDT,KuCoin,1m
2025-04-10 17:05:00,1507.82,1507.82,1501.97,1503.76,266.8048862,ETH/USDT,KuCoin,1m
2025-04-10 17:06:00,1503.33,1503.33,1500.0,1502.39,167.6572837,ETH/USDT,KuCoin,1m
2025-04-10 17:07:00,1503.23,1503.58,1497.05,1497.12,273.6543669,ETH/USDT,KuCoin,1m
2025-04-10 17:08:00,1497.55,1502.23,1497.55,1500.57,175.1475279,ETH/USDT,KuCoin,1m
2025-04-10 17:09:00,1500.82,1500.82,1494.5,1498.27,161.327253,ETH/USDT,KuCoin,1m
2025-04-10 17:10:00,1497.86,1497.86,1493.73,1495.3,202.7761769,ETH/USDT,KuCoin,1m
2025-04-10 17:11:00,1495.43,1498.39,1495.3,1495.37,111.826425,ETH/USDT,KuCoin,1m
2025-04-10 17:12:00,1495.09,1498.84,1493.29,1498.6,198.4995077,ETH/USDT,KuCoin,1m
2025-04-10 17:13:00,1497.89,1498.79,1494.78,1495.49,234.7869456,ETH/USDT,KuCoin,1m
2025-04-10 17:14:00,1495.11,1496.4,1493.74,1495.42,597.9759202,ETH/USDT,KuCoin,1m
2025-04-10 17:15:00,1495.42,1495.42,1489.41,1491.73,427.3286697,ETH/USDT,KuCoin,1m
2025-04-10 17:16:00,1492.71,1495.21,1491.94,1493.62,113.4184316,ETH/USDT,KuCoin,1m
2025-04-10 17:17:00,1493.61,1494.77,1490.34,1494.77,149.275522,ETH/USDT,KuCoin,1m
2025-04-10 17:18:00,1494.5,1498.1,1493.74,1497.14,693.7233263,ETH/USDT,KuCoin,1m
2025-04-10 17:19:00,1497.2,1497.2,1494.24,1495.28,261.4813834,ETH/USDT,KuCoin,1m
2025-04-10 17:20:00,1495.05,1496.49,1491.72,1492.59,42.9251809,ETH/USDT,KuCoin,1m
2025-04-10 17:21:00,1492.35,1492.35,1487.77,1490.3,136.6047302,ETH/USDT,KuCoin,1m
2025-04-10 17:22:00,1490.86,1495.71,1490.74,1495.12,267.1950958,ETH/USDT,KuCoin,1m
2025-04-10 17:23:00,1494.79,1496.89,1494.01,1496.11,259.6858211,ETH/USDT,KuCoin,1m
2025-04-10 17:24:00,1496.1,1498.46,1495.67,1497.39,334.4365943,ETH/USDT,KuCoin,1m
2025-04-10 17:25:00,1497.4,1501.85,1496.47,1501.06,146.0401814,ETH/USDT,KuCoin,1m
2025-04-10 17:26:00,1501.19,1504.87,1501.04,1502.52,304.2316229,ETH/USDT,KuCoin,1m
2025-04-10 17:27:00,1501.85,1504.04,1499.21,1500.97,440.4920059,ETH/USDT,KuCoin,1m
2025-04-10 17:28:00,1501.19,1502.21,1500.53,1500.75,227.8690159,ETH/USDT,KuCoin,1m
2025-04-10 17:29:00,1500.47,1501.54,1498.87,1499.91,273.6978818,ETH/USDT,KuCoin,1m
2025-04-10 17:30:00,1500.21,1502.48,1498.16,1498.25,180.8648964,ETH/USDT,KuCoin,1m
2025-04-10 17:31:00,1498.0,1500.77,1498.0,1499.67,195.3313398,ETH/USDT,KuCoin,1m
2025-04-10 17:32:00,1499.46,1502.23,1499.23,1501.15,147.6126972,ETH/USDT,KuCoin,1m
2025-04-10 17:33:00,1501.51,1505.15,1500.41,1504.53,306.3177624,ETH/USDT,KuCoin,1m
2025-04-10 17:34:00,1503.96,1504.51,1499.61,1499.86,265.7146463,ETH/USDT,KuCoin,1m
2025-04-10 17:35:00,1499.95,1501.67,1499.29,1500.0,219.4726224,ETH/USDT,KuCoin,1m
2025-04-10 17:36:00,1499.99,1504.21,1499.45,1502.05,89.1810117,ETH/USDT,KuCoin,1m
2025-04-10 17:37:00,1501.7,1508.29,1500.83,1504.62,360.0847277,ETH/USDT,KuCoin,1m
2025-04-10 17:38:00,1503.89,1506.38,1503.85,1506.13,402.9520439,ETH/USDT,KuCoin,1m
2025-04-10 17:39:00,1505.91,1505.91,1501.65,1501.65,447.7635203,ETH/USDT,KuCoin,1m
2025-04-10 17:40:00,1501.57,1502.61,1499.67,1500.64,267.5787023,ETH/USDT,KuCoin,1m
2025-04-10 17:41:00,1500.39,1505.03,1500.27,1503.24,211.8499027,ETH/USDT,KuCoin,1m
2025-04-10 17:42:00,1503.27,1505.95,1503.11,1505.56,177.3214378,ETH/USDT,KuCoin,1m
2025-04-10 17:43:00,1505.79,1507.2,1504.65,1507.2,369.8546398,ETH/USDT,KuCoin,1m
2025-04-10 17:44:00,1506.83,1508.32,1504.68,1508.32,223.1693081,ETH/USDT,KuCoin,1m
2025-04-10 17:45:00,1508.11,1510.19,1507.62,1509.59,71.993637,ETH/USDT,KuCoin,1m
2025-04-10 17:46:00,1509.67,1511.46,1508.33,1508.39,28.691363,ETH/USDT,KuCoin,1m
2025-04-10 17:47:00,1509.01,1509.46,1504.87,1504.87,42.8003721,ETH/USDT,KuCoin,1m
2025-04-10 17:48:00,1504.87,1506.82,1504.27,1505.55,181.6765735,ETH/USDT,KuCoin,1m
2025-04-10 17:49:00,1505.39,1506.01,1504.23,1505.13,295.5449652,ETH/USDT,KuCoin,1m
2025-04-10 17:50:00,1505.14,1509.83,1505.14,1509.77,150.6187148,ETH/USDT,KuCoin,1m
2025-04-10 17:51:00,1509.23,1512.05,1506.72,1506.72,136.8016861,ETH/USDT,KuCoin,1m
2025-04-10 17:52:00,1506.72,1507.61,1505.71,1506.48,131.24550678,ETH/USDT,KuCoin,1m
2025-04-10 17:53:00,1505.75,1508.22,1504.18,1508.11,105.6073771,ETH/USDT,KuCoin,1m
2025-04-10 17:54:00,1508.05,1510.84,1507.76,1510.45,29.5618374,ETH/USDT,KuCoin,1m
2025-04-10 17:55:00,1510.07,1512.41,1509.91,1511.07,90.9708614,ETH/USDT,KuCoin,1m
2025-04-10 17:56:00,1511.12,1513.44,1510.76,1512.34,50.3484301,ETH/USDT,KuCoin,1m
2025-04-10 17:57:00,1512.33,1513.3,1511.25,1513.3,117.3076148,ETH/USDT,KuCoin,1m
2025-04-10 17:58:00,1513.3,1515.33,1513.01,1513.59,98.5563356,ETH/USDT,KuCoin,1m
2025-04-10 17:59:00,1513.6,1514.7,1511.44,1511.77,81.9115408,ETH/USDT,KuCoin,1m
2025-04-10 18:00:00,1511.19,1515.1,1510.68,1515.1,238.9533267,ETH/USDT,KuCoin,1m
2025-04-10 18:01:00,1515.1,1518.8,1514.76,1515.06,147.851945,ETH/USDT,KuCoin,1m
2025-04-10 18:02:00,1515.07,1518.01,1514.94,1518.01,54.1608435,ETH/USDT,KuCoin,1m
2025-04-10 18:03:00,1517.84,1518.66,1515.11,1515.28,254.3703729,ETH/USDT,KuCoin,1m
2025-04-10 18:04:00,1515.02,1516.62,1514.54,1515.29,209.5315412,ETH/USDT,KuCoin,1m
2025-04-10 18:05:00,1515.29,1517.86,1514.73,1516.35,299.0428608,ETH/USDT,KuCoin,1m
2025-04-10 18:06:00,1516.35,1517.42,1513.56,1514.38,88.7983748,ETH/USDT,KuCoin,1m
2025-04-10 18:07:00,1514.57,1517.45,1514.57,1516.05,163.4973476,ETH/USDT,KuCoin,1m
2025-04-10 18:08:00,1515.57,1515.73,1511.13,1511.13,103.7846828,ETH/USDT,KuCoin,1m
2025-04-10 18:09:00,1511.26,1512.35,1509.77,1511.5,123.3883318,ETH/USDT,KuCoin,1m
2025-04-10 18:10:00,1511.27,1512.52,1509.69,1512.52,84.7654502,ETH/USDT,KuCoin,1m
2025-04-10 18:11:00,1512.72,1512.72,1510.45,1511.07,134.7447344,ETH/USDT,KuCoin,1m
2025-04-10 18:12:00,1510.41,1511.77,1509.5,1511.77,124.3989145,ETH/USDT,KuCoin,1m
2025-04-10 18:13:00,1511.95,1512.78,1509.57,1509.91,200.2443206,ETH/USDT,KuCoin,1m
2025-04-10 18:14:00,1509.83,1509.95,1508.1,1508.85,75.0342157,ETH/USDT,KuCoin,1m
2025-04-10 18:15:00,1508.84,1510.57,1507.35,1510.42,137.3159816,ETH/USDT,KuCoin,1m
2025-04-10 18:16:00,1510.43,1511.23,1508.18,1509.44,91.5605496,ETH/USDT,KuCoin,1m
2025-04-10 18:17:00,1509.18,1513.01,1509.18,1512.47,59.9723168,ETH/USDT,KuCoin,1m
2025-04-10 18:18:00,1512.46,1514.12,1512.15,1513.54,96.0252567,ETH/USDT,KuCoin,1m
2025-04-10 18:19:00,1513.55,1514.41,1511.99,1512.09,116.5443067,ETH/USDT,KuCoin,1m
2025-04-10 18:20:00,1512.6,1516.8,1512.6,1516.51,31.68393736,ETH/USDT,KuCoin,1m
2025-04-10 18:21:00,1516.21,1517.49,1515.04,1516.19,54.2327597,ETH/USDT,KuCoin,1m
2025-04-10 18:22:00,1516.1,1517.5,1515.66,1516.56,52.7076543,ETH/USDT,KuCoin,1m
2025-04-10 18:23:00,1516.57,1517.11,1515.8,1516.86,38.5111717,ETH/USDT,KuCoin,1m
2025-04-10 18:24:00,1517.33,1518.15,1515.0,1515.0,156.2628871,ETH/USDT,KuCoin,1m
2025-04-10 18:25:00,1514.4,1516.83,1513.16,1516.41,156.0458228,ETH/USDT,KuCoin,1m
2025-04-10 18:26:00,1517.13,1521.52,1516.93,1520.78,279.6769076,ETH/USDT,KuCoin,1m
2025-04-10 18:27:00,1520.78,1521.05,1519.68,1520.17,250.3835578,ETH/USDT,KuCoin,1m
2025-04-10 18:28:00,1520.23,1522.0,1518.17,1518.17,125.7484921,ETH/USDT,KuCoin,1m
2025-04-10 18:29:00,1518.35,1520.51,1518.35,1518.64,90.6425218,ETH/USDT,KuCoin,1m
2025-04-10 18:30:00,1518.64,1519.66,1516.22,1517.02,243.7183857,ETH/USDT,KuCoin,1m
2025-04-10 18:31:00,1517.01,1520.88,1516.61,1520.87,178.2401004,ETH/USDT,KuCoin,1m
2025-04-10 18:32:00,1520.93,1522.73,1520.93,1521.89,145.5351469,ETH/USDT,KuCoin,1m
2025-04-10 18:33:00,1521.9,1522.83,1518.0,1518.35,101.6014328,ETH/USDT,KuCoin,1m
2025-04-10 18:34:00,1518.09,1519.03,1515.35,1515.8,84.9712207,ETH/USDT,KuCoin,1m
2025-04-10 18:35:00,1515.72,1516.4,1514.65,1516.02,118.7776505,ETH/USDT,KuCoin,1m
2025-04-10 18:36:00,1515.92,1517.37,1513.21,1514.87,77.8598379,ETH/USDT,KuCoin,1m
2025-04-10 18:37:00,1514.87,1517.82,1514.46,1517.37,89.6259248,ETH/USDT,KuCoin,1m
2025-04-10 18:38:00,1517.63,1519.46,1517.44,1517.64,125.8566485,ETH/USDT,KuCoin,1m
2025-04-10 18:39:00,1517.4,1518.03,1515.16,1517.44,221.3537885,ETH/USDT,KuCoin,1m
2025-04-10 18:40:00,1517.3,1519.01,1516.77,1516.93,182.1835499,ETH/USDT,KuCoin,1m
2025-04-10 18:41:00,1516.93,1518.52,1515.27,1517.53,116.5488862,ETH/USDT,KuCoin,1m
2025-04-10 18:42:00,1516.91,1519.38,1516.47,1518.78,148.5568362,ETH/USDT,KuCoin,1m
2025-04-10 18:43:00,1519.1,1519.7,1518.1,1519.7,160.3248641,ETH/USDT,KuCoin,1m
2025-04-10 18:44:00,1519.89,1520.68,1519.36,1519.69,117.5390208,ETH/USDT,KuCoin,1m
2025-04-10 18:45:00,1519.69,1520.46,1516.26,1517.31,562.7263628,ETH/USDT,KuCoin,1m
2025-04-10 18:46:00,1517.3,1517.77,1514.41,1514.41,147.1111838,ETH/USDT,KuCoin,1m
2025-04-10 18:47:00,1514.41,1515.47,1512.91,1515.47,143.4369662,ETH/USDT,KuCoin,1m
2025-04-10 18:48:00,1515.65,1515.97,1513.45,1515.89,126.8197149,ETH/USDT,KuCoin,1m
2025-04-10 18:49:00,1515.87,1517.03,1514.56,1517.03,25.3188991,ETH/USDT,KuCoin,1m
2025-04-10 18:50:00,1517.11,1520.4,1517.11,1519.41,390.9928651,ETH/USDT,KuCoin,1m
2025-04-10 18:51:00,1519.4,1520.6,1518.62,1518.62,23.0164078,ETH/USDT,KuCoin,1m
2025-04-10 18:52:00,1518.63,1518.63,1515.55,1516.81,72.833006,ETH/USDT,KuCoin,1m
2025-04-10 18:53:00,1516.91,1517.75,1516.31,1516.31,21.2910977,ETH/USDT,KuCoin,1m
2025-04-10 18:54:00,1517.16,1517.2,1514.87,1514.96,67.3223193,ETH/USDT,KuCoin,1m
2025-04-10 18:55:00,1514.77,1517.26,1513.69,1517.18,144.959256,ETH/USDT,KuCoin,1m
2025-04-10 18:56:00,1516.36,1518.61,1516.36,1518.4,177.5286872,ETH/USDT,KuCoin,1m
2025-04-10 18:57:00,1518.52,1519.86,1518.52,1519.86,104.5619927,ETH/USDT,KuCoin,1m
2025-04-10 18:58:00,1519.87,1520.34,1519.15,1519.15,347.945967,ETH/USDT,KuCoin,1m
2025-04-10 18:59:00,1519.15,1520.16,1518.42,1518.65,176.9995671,ETH/USDT,KuCoin,1m
2025-04-10 19:00:00,1518.8,1522.83,1516.59,1521.35,188.0476079,ETH/USDT,KuCoin,1m
2025-04-10 19:01:00,1521.5,1523.16,1520.97,1521.76,634.5206771,ETH/USDT,KuCoin,1m
2025-04-10 19:02:00,1521.76,1524.55,1521.04,1524.55,289.8683614,ETH/USDT,KuCoin,1m
2025-04-10 19:03:00,1524.71,1524.88,1523.02,1523.63,189.7140872,ETH/USDT,KuCoin,1m
2025-04-10 19:04:00,1523.64,1523.76,1522.09,1522.15,129.7219733,ETH/USDT,KuCoin,1m
2025-04-10 19:05:00,1522.15,1524.3,1521.14,1521.41,398.3304591,ETH/USDT,KuCoin,1m
2025-04-10 19:06:00,1521.71,1524.22,1521.12,1523.94,558.4919985,ETH/USDT,KuCoin,1m
2025-04-10 19:07:00,1524.01,1524.01,1519.45,1521.12,231.5526565,ETH/USDT,KuCoin,1m
2025-04-10 19:08:00,1520.68,1521.07,1518.91,1518.91,125.4613887,ETH/USDT,KuCoin,1m
2025-04-10 19:09:00,1518.83,1520.24,1518.71,1519.51,321.3700623,ETH/USDT,KuCoin,1m
2025-04-10 19:10:00,1519.52,1521.28,1518.66,1521.2,822.5365147,ETH/USDT,KuCoin,1m
2025-04-10 19:11:00,1520.92,1521.0,1518.88,1518.92,298.3060524,ETH/USDT,KuCoin,1m
2025-04-10 19:12:00,1518.68,1519.24,1516.0,1517.82,221.0446355,ETH/USDT,KuCoin,1m
2025-04-10 19:13:00,1517.81,1518.29,1516.65,1516.68,375.9516997,ETH/USDT,KuCoin,1m
2025-04-10 19:14:00,1516.87,1517.68,1515.63,1517.35,220.0262074,ETH/USDT,KuCoin,1m
2025-04-10 19:15:00,1517.46,1518.42,1515.62,1516.49,283.8135071,ETH/USDT,KuCoin,1m
2025-04-10 19:16:00,1516.49,1518.71,1515.98,1517.91,259.5637055,ETH/USDT,KuCoin,1m
2025-04-10 19:17:00,1517.92,1518.4,1515.4,1518.21,104.2519869,ETH/USDT,KuCoin,1m
2025-04-10 19:18:00,1518.2,1520.77,1517.38,1517.59,138.0137928,ETH/USDT,KuCoin,1m
2025-04-10 19:19:00,1517.91,1520.62,1517.4,1519.63,99.3516374,ETH/USDT,KuCoin,1m
2025-04-10 19:20:00,1519.55,1520.48,1518.84,1520.14,242.1288466,ETH/USDT,KuCoin,1m
2025-04-10 19:21:00,1520.14,1520.74,1519.35,1520.52,94.17976,ETH/USDT,KuCoin,1m
2025-04-10 19:22:00,1520.53,1520.89,1517.51,1518.9,246.4679526,ETH/USDT,KuCoin,1m
2025-04-10 19:23:00,1518.91,1520.01,1517.26,1517.46,92.1123778,ETH/USDT,KuCoin,1m
2025-04-10 19:24:00,1517.77,1517.77,1514.9,1515.68,155.8294798,ETH/USDT,KuCoin,1m
2025-04-10 19:25:00,1515.52,1517.91,1515.48,1517.38,93.9616217,ETH/USDT,KuCoin,1m
2025-04-10 19:26:00,1517.39,1521.99,1517.39,1518.73,430.8976583,ETH/USDT,KuCoin,1m
2025-04-10 19:27:00,1518.97,1519.19,1517.11,1517.89,218.2336309,ETH/USDT,KuCoin,1m
2025-04-10 19:28:00,1517.88,1518.69,1515.43,1515.43,294.9926366,ETH/USDT,KuCoin,1m
2025-04-10 19:29:00,1515.44,1515.44,1511.57,1512.32,391.6228973,ETH/USDT,KuCoin,1m
2025-04-10 19:30:00,1512.33,1514.13,1512.03,1513.82,386.7425382,ETH/USDT,KuCoin,1m
2025-04-10 19:31:00,1514.35,1516.55,1514.35,1516.15,147.0231614,ETH/USDT,KuCoin,1m
2025-04-10 19:32:00,1516.54,1518.91,1516.25,1517.15,254.2738099,ETH/USDT,KuCoin,1m
2025-04-10 19:33:00,1517.04,1518.51,1516.57,1518.16,195.7508331,ETH/USDT,KuCoin,1m
2025-04-10 19:34:00,1518.37,1518.91,1517.02,1517.4,436.9096944,ETH/USDT,KuCoin,1m
2025-04-10 19:35:00,1517.4,1519.67,1515.93,1519.67,258.4976571,ETH/USDT,KuCoin,1m
2025-04-10 19:36:00,1519.5,1520.25,1516.87,1516.94,355.3743091,ETH/USDT,KuCoin,1m
2025-04-10 19:37:00,1517.37,1517.85,1516.11,1517.22,354.0441774,ETH/USDT,KuCoin,1m
2025-04-10 19:38:00,1517.4,1519.22,1515.76,1518.55,202.3965262,ETH/USDT,KuCoin,1m
2025-04-10 19:39:00,1518.64,1518.64,1516.27,1517.09,77.7839172,ETH/USDT,KuCoin,1m
2025-04-10 19:40:00,1517.07,1519.0,1514.73,1515.26,258.2359841,ETH/USDT,KuCoin,1m
2025-04-10 19:41:00,1515.4,1515.74,1514.17,1514.19,133.1736142,ETH/USDT,KuCoin,1m
2025-04-10 19:42:00,1514.2,1514.56,1512.96,1513.04,53.8966417,ETH/USDT,KuCoin,1m
2025-04-10 19:43:00,1513.05,1513.74,1512.0,1512.26,53.2598457,ETH/USDT,KuCoin,1m
2025-04-10 19:44:00,1512.41,1512.78,1510.85,1511.84,40.6582746,ETH/USDT,KuCoin,1m
2025-04-10 19:45:00,1512.24,1515.27,1511.58,1514.96,103.3415853,ETH/USDT,KuCoin,1m
2025-04-10 19:46:00,1514.96,1515.67,1513.21,1515.11,107.4623359,ETH/USDT,KuCoin,1m
2025-04-10 19:47:00,1515.12,1515.89,1514.59,1514.59,93.7723511,ETH/USDT,KuCoin,1m
2025-04-10 19:48:00,1514.59,1515.4,1512.79,1512.79,109.2556399,ETH/USDT,KuCoin,1m
2025-04-10 19:49:00,1513.31,1515.17,1512.23,1515.02,65.2953552,ETH/USDT,KuCoin,1m
2025-04-10 19:50:00,1514.78,1520.22,1513.56,1519.73,277.9765698,ETH/USDT,KuCoin,1m
2025-04-10 19:51:00,1519.89,1522.07,1518.21,1521.36,177.8490984,ETH/USDT,KuCoin,1m
2025-04-10 19:52:00,1521.59,1523.68,1520.79,1522.92,164.6626272,ETH/USDT,KuCoin,1m
2025-04-10 19:53:00,1522.85,1525.47,1522.29,1524.18,220.1464805,ETH/USDT,KuCoin,1m
2025-04-10 19:54:00,1524.19,1526.11,1524.19,1524.65,298.040704,ETH/USDT,KuCoin,1m
2025-04-10 19:55:00,1525.02,1525.02,1520.65,1524.44,80.9442358,ETH/USDT,KuCoin,1m
2025-04-10 19:56:00,1524.57,1532.13,1524.57,1529.31,154.6034648,ETH/USDT,KuCoin,1m
2025-04-10 19:57:00,1528.78,1529.61,1526.19,1526.19,40.7205687,ETH/USDT,KuCoin,1m
2025-04-10 19:58:00,1526.11,1526.11,1524.59,1524.59,151.1952841,ETH/USDT,KuCoin,1m
2025-04-10 19:59:00,1524.44,1524.44,1513.28,1514.48,252.4462522,ETH/USDT,KuCoin,1m
2025-04-10 20:00:00,1514.13,1520.48,1514.12,1520.24,74.9278035,ETH/USDT,KuCoin,1m
2025-04-10 20:01:00,1519.68,1523.24,1519.5,1522.2,49.4857731,ETH/USDT,KuCoin,1m
2025-04-10 20:02:00,1522.19,1523.07,1520.17,1520.17,24.0711714,ETH/USDT,KuCoin,1m
2025-04-10 20:03:00,1520.36,1521.32,1519.36,1520.47,32.8474605,ETH/USDT,KuCoin,1m
2025-04-10 20:04:00,1520.08,1520.68,1519.34,1519.83,33.1348256,ETH/USDT,KuCoin,1m
2025-04-10 20:05:00,1519.82,1521.19,1518.01,1520.23,46.8966925,ETH/USDT,KuCoin,1m
2025-04-10 20:06:00,1520.23,1520.26,1518.22,1520.14,75.1158538,ETH/USDT,KuCoin,1m
2025-04-10 20:07:00,1520.14,1521.26,1518.88,1520.48,165.1024608,ETH/USDT,KuCoin,1m
2025-04-10 20:08:00,1520.21,1522.15,1519.41,1522.14,71.0602273,ETH/USDT,KuCoin,1m
2025-04-10 20:09:00,1521.85,1522.91,1521.54,1522.9,178.4054678,ETH/USDT,KuCoin,1m
2025-04-10 20:10:00,1523.29,1523.33,1522.83,1522.83,42.0276146,ETH/USDT,KuCoin,1m
2025-04-10 20:11:00,1522.83,1523.85,1522.78,1522.92,62.6488597,ETH/USDT,KuCoin,1m
2025-04-10 20:12:00,1522.92,1523.77,1522.47,1523.37,81.4206526,ETH/USDT,KuCoin,1m
2025-04-10 20:13:00,1523.37,1523.37,1520.92,1521.19,38.9108165,ETH/USDT,KuCoin,1m
2025-04-10 20:14:00,1521.19,1523.36,1521.04,1523.36,52.1470684,ETH/USDT,KuCoin,1m
2025-04-10 20:15:00,1523.44,1523.44,1521.3,1521.71,122.6255268,ETH/USDT,KuCoin,1m
2025-04-10 20:16:00,1521.9,1523.69,1521.33,1521.33,84.3595859,ETH/USDT,KuCoin,1m
2025-04-10 20:17:00,1521.31,1522.71,1520.36,1520.36,81.3392184,ETH/USDT,KuCoin,1m
2025-04-10 20:18:00,1520.37,1520.37,1518.19,1519.47,48.9137927,ETH/USDT,KuCoin,1m
2025-04-10 20:19:00,1519.47,1521.76,1519.47,1521.75,20.0621162,ETH/USDT,KuCoin,1m
2025-04-10 20:20:00,1521.52,1521.53,1519.02,1519.02,85.2667891,ETH/USDT,KuCoin,1m
2025-04-10 20:21:00,1519.31,1521.31,1519.19,1520.81,132.0424868,ETH/USDT,KuCoin,1m
2025-04-10 20:22:00,1520.75,1522.54,1519.65,1519.65,169.6883458,ETH/USDT,KuCoin,1m
2025-04-10 20:23:00,1519.88,1521.28,1519.68,1520.64,127.723323,ETH/USDT,KuCoin,1m
2025-04-10 20:24:00,1520.4,1520.97,1519.75,1520.16,24.4515189,ETH/USDT,KuCoin,1m
